transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,unit_price,product_category,product_type
340,04/11/2023,14:17:32,2,1,Amsterdam,3.5,Tea,Herbal tea
341,04/14/2023,08:24:58,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
342,04/15/2023,09:03:13,2,3,Eindhoven,3.5,Bakery,Pie
343,04/11/2023,18:59:06,2,1,Amsterdam,4.25,Coffee,Syrup coffee
344,04/14/2023,10:34:50,2,1,Amsterdam,3.5,Bakery,Pie
345,04/16/2023,13:50:36,3,,Utrecht,3.5,Bakery,Pie
346,04/14/2023,09:12:07,2,3,Eindhoven,3.75,Bakery,Sandwich
347,04/11/2023,08:49:50,2,3,Eindhoven,3.75,Bakery,Sandwich
348,04/14/2023,16:49:23,1,2,Utrecht,2.0,Coffee,Black coffee
349,04/12/2023,11:56:20,2,2,Utrecht,3.5,Coffee,Milk coffee
350,04/13/2023,17:44:57,2,2,Utrecht,3.0,Tea,Black tea
351,04/11/2023,12:54:29,2,3,Eindhoven,3.25,Tea,Chai tea
352,04/14/2023,10:11:34,2,3,Eindhoven,3.5,Coffee,Milk coffee
353,04/15/2023,10:52:25,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
354,04/12/2023,18:54:22,3,1,Amsterdam,3.15,Tea,Green tea
355,04/10/2023,11:07:29,2,3,Eindhoven,3.0,Tea,Black tea
356,04/13/2023,11:24:48,1,3,Eindhoven,3.75,Bakery,Sandwich
357,04/15/2023,18:09:33,2,3,Eindhoven,4.25,Coffee,Syrup coffee
358,04/11/2023,16:52:31,3,2,Utrecht,3.75,Bakery,Sandwich
359,04/14/2023,09:45:24,2,2,Utrecht,4.5,Chocolate,Hot chocolate
360,04/11/2023,18:06:18,1,1,Amsterdam,3.5,Coffee,Milk coffee
361,04/15/2023,07:09:43,3,2,Utrecht,3.5,Bakery,Pie
362,04/11/2023,13:51:41,1,2,Utrecht,3.5,Bakery,Pie
363,04/14/2023,10:34:48,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
364,04/11/2023,19:32:27,1,1,Amsterdam,3.75,Bakery,Sandwich
365,04/12/2023,10:07:29,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
366,04/15/2023,13:24:19,3,1,Amsterdam,3.75,Bakery,Sandwich
367,04/10/2023,11:35:43,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
368,04/15/2023,08:15:49,2,2,Utrecht,6.3,Coffee,Organic blended coffee
369,04/15/2023,16:43:58,1,2,Utrecht,6.3,Coffee,Organic blended coffee
370,04/11/2023,11:15:18,1,2,Utrecht,3.0,Bakery,Scone
371,04/16/2023,06:51:29,1,2,Utrecht,4.5,Chocolate,Hot chocolate
372,04/16/2023,11:50:21,1,1,Amsterdam,3.0,Tea,Black tea
373,04/15/2023,10:28:45,1,2,Utrecht,3.0,Bakery,Scone
374,04/13/2023,10:14:53,1,3,Eindhoven,6.3,Coffee,Organic blended coffee
375,04/14/2023,09:48:16,1,3,Eindhoven,3.5,Tea,Herbal tea
376,04/15/2023,11:40:08,1,2,Utrecht,3.75,Bakery,Sandwich
377,04/13/2023,08:17:43,3,3,Eindhoven,4.5,Chocolate,Hot chocolate
378,04/16/2023,08:22:43,2,3,Eindhoven,3.0,Tea,Black tea
379,04/16/2023,17:35:24,1,2,Utrecht,3.0,Bakery,Scone
380,04/14/2023,10:13:01,1,1,Amsterdam,4.25,Coffee,Syrup coffee
381,04/13/2023,07:26:48,2,2,Utrecht,3.75,Bakery,Sandwich
382,04/16/2023,14:20:46,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
383,04/15/2023,14:27:08,5,3,Eindhoven,6.3,Coffee,Organic blended coffee
384,04/15/2023,16:24:00,4,2,Utrecht,3.0,Tea,Black tea
385,04/11/2023,12:56:41,2,3,Eindhoven,4.25,Coffee,Syrup coffee
386,04/10/2023,08:39:16,1,3,Eindhoven,3.5,Tea,Herbal tea
387,04/16/2023,10:17:08,3,2,Utrecht,6.3,Coffee,Organic blended coffee
388,04/10/2023,12:17:29,1,1,Amsterdam,3.5,Coffee,Milk coffee
389,04/12/2023,10:40:00,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
390,04/12/2023,13:48:51,1,1,Amsterdam,3.0,Bakery,Scone
391,04/13/2023,16:17:23,1,3,Eindhoven,3.25,Tea,Chai tea
392,04/15/2023,07:34:45,2,2,Utrecht,3.75,Bakery,Sandwich
393,04/14/2023,10:37:56,1,2,Utrecht,3.5,Bakery,Pie
394,04/11/2023,13:57:04,1,2,Utrecht,6.3,Coffee,Organic blended coffee
395,04/16/2023,10:50:58,2,3,Eindhoven,6.3,Coffee,Organic blended coffee
396,04/15/2023,16:16:14,2,1,Amsterdam,3.5,Bakery,Pie
397,04/13/2023,12:15:15,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
398,04/15/2023,13:10:55,2,3,Eindhoven,3.0,Tea,Black tea
399,04/15/2023,17:29:24,2,2,Utrecht,6.3,Coffee,Organic blended coffee
400,04/16/2023,16:24:48,1,2,Utrecht,3.0,Bakery,Scone
401,,16:56:35,2,2,Utrecht,4.5,Chocolate,Hot chocolate
402,04/13/2023,09:58:35,1,1,Amsterdam,3.0,Tea,Black tea
403,04/13/2023,08:44:09,4,1,Amsterdam,4.5,Chocolate,Hot chocolate
404,04/15/2023,11:55:58,2,2,Utrecht,4.25,Coffee,Syrup coffee
405,04/15/2023,19:30:38,6,1,Amsterdam,3.5,Bakery,Pie
406,04/11/2023,07:54:05,1,1,Amsterdam,3.5,Tea,Herbal tea
407,04/10/2023,17:53:30,1,2,Utrecht,3.5,Coffee,Milk coffee
408,04/11/2023,13:20:24,1,3,Eindhoven,6.3,Coffee,Organic blended coffee
409,04/15/2023,13:06:26,2,1,Amsterdam,3.0,Bakery,Scone
410,04/16/2023,08:39:46,2,1,Amsterdam,3.0,Bakery,Scone
411,04/14/2023,09:05:03,4,3,Eindhoven,4.5,Chocolate,Hot chocolate
412,04/14/2023,19:42:47,1,2,Utrecht,3.0,Bakery,Scone
413,04/15/2023,16:36:05,3,2,Utrecht,2.0,Coffee,Black coffee
414,04/13/2023,07:56:56,2,1,Amsterdam,3.15,Tea,Green tea
415,04/14/2023,17:59:24,1,2,Utrecht,3.75,Bakery,Sandwich
416,04/12/2023,15:03:30,2,3,Eindhoven,3.15,Tea,Green tea
417,04/12/2023,17:53:29,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
418,04/14/2023,08:16:14,1,2,Utrecht,3.0,Bakery,Scone
419,04/15/2023,08:07:51,1,2,Utrecht,3.5,Coffee,Milk coffee
420,04/13/2023,14:40:50,1,2,Utrecht,3.5,Tea,Herbal tea
421,04/14/2023,17:37:11,3,2,Utrecht,3.0,Tea,Black tea
422,04/14/2023,15:10:27,2,3,Eindhoven,2.0,Coffee,Black coffee
423,04/15/2023,10:42:34,1,2,Utrecht,3.0,Tea,Black tea
424,04/13/2023,07:30:49,1,1,Amsterdam,3.5,Bakery,Pie
425,04/10/2023,14:20:10,4,1,Amsterdam,4.5,Chocolate,Hot chocolate
426,04/15/2023,17:30:09,2,3,Eindhoven,3.5,Bakery,Pie
427,04/15/2023,08:45:03,1,2,Utrecht,3.75,Bakery,Sandwich
428,04/16/2023,14:58:22,1,2,Utrecht,3.25,Tea,Chai tea
429,04/11/2023,18:53:20,3,2,Utrecht,4.5,Chocolate,Hot chocolate
430,04/13/2023,11:50:54,2,2,Utrecht,3.5,Bakery,Pie
431,04/15/2023,08:43:51,3,2,Utrecht,3.5,Bakery,Pie
432,04/16/2023,07:24:35,1,2,Utrecht,3.0,Bakery,Scone
433,04/14/2023,09:56:01,2,2,Utrecht,6.3,Coffee,Organic blended coffee
434,04/11/2023,09:48:48,1,2,Utrecht,4.5,Chocolate,Hot chocolate
435,04/16/2023,07:22:28,1,3,Eindhoven,2.0,Coffee,Black coffee
436,04/15/2023,11:08:05,1,2,Utrecht,4.5,Chocolate,Hot chocolate
437,04/16/2023,06:31:05,6,3,Eindhoven,3.5,Bakery,Pie
438,04/15/2023,17:44:32,2,1,Amsterdam,3.0,Bakery,Scone
439,04/15/2023,07:37:12,2,3,Eindhoven,3.0,Bakery,Scone
440,04/12/2023,12:25:51,2,2,Utrecht,3.0,Bakery,Scone
441,04/12/2023,14:04:37,2,1,Amsterdam,4.25,Coffee,Syrup coffee
442,04/15/2023,14:02:37,1,2,Utrecht,4.5,Chocolate,Hot chocolate
443,04/15/2023,10:19:31,3,2,Utrecht,4.5,Chocolate,Hot chocolate
444,04/16/2023,09:59:37,1,3,Eindhoven,3.5,Coffee,Milk coffee
445,04/16/2023,10:05:58,2,3,Eindhoven,3.0,Bakery,Scone
446,04/13/2023,12:41:40,6,3,Eindhoven,3.0,Tea,Black tea
447,04/14/2023,11:13:36,1,1,Amsterdam,3.25,Tea,Chai tea
448,04/14/2023,08:28:48,3,2,Utrecht,3.75,Bakery,Sandwich
449,04/14/2023,13:51:55,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
450,04/12/2023,11:23:09,2,2,Utrecht,3.0,Tea,Black tea
451,04/10/2023,16:39:44,2,2,Utrecht,3.5,Bakery,Pie
452,04/15/2023,14:43:28,1,1,Amsterdam,4.25,Coffee,Syrup coffee
453,04/12/2023,14:09:53,3,1,Amsterdam,3.75,Bakery,Sandwich
454,04/12/2023,14:31:04,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
455,04/13/2023,10:29:43,2,3,Eindhoven,3.25,Tea,Chai tea
456,04/16/2023,13:25:27,2,1,Amsterdam,3.0,Bakery,Scone
457,04/16/2023,13:16:33,6,1,Amsterdam,3.75,Bakery,Sandwich
458,04/14/2023,10:44:33,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
459,04/15/2023,15:13:45,1,1,Amsterdam,4.25,Coffee,Syrup coffee
460,04/15/2023,06:06:59,1,2,Utrecht,4.25,Coffee,Syrup coffee
461,04/15/2023,16:18:03,1,2,Utrecht,2.0,Coffee,Black coffee
462,04/16/2023,06:14:00,3,2,Utrecht,3.5,Bakery,Pie
463,04/16/2023,16:10:04,1,3,Eindhoven,3.0,Bakery,Scone
464,04/13/2023,11:11:15,1,1,Amsterdam,3.5,Coffee,Milk coffee
465,04/11/2023,13:48:12,4,1,Amsterdam,4.25,Coffee,Syrup coffee
466,04/11/2023,08:06:11,5,,Eindhoven,3.0,Bakery,Scone
467,04/13/2023,19:55:07,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
468,04/13/2023,16:14:02,2,2,Utrecht,3.5,Bakery,Pie
469,04/16/2023,09:43:42,2,2,Utrecht,3.25,Tea,Chai tea
470,04/13/2023,11:32:10,2,2,Utrecht,4.5,Chocolate,Hot chocolate
471,04/10/2023,17:46:46,1,2,Utrecht,3.15,Tea,Green tea
472,04/13/2023,09:32:45,1,2,Utrecht,4.5,Chocolate,Hot chocolate
473,04/12/2023,16:36:14,1,2,Utrecht,4.25,Coffee,Syrup coffee
474,04/10/2023,11:01:56,1,2,Utrecht,6.3,Coffee,Organic blended coffee
475,04/14/2023,19:47:09,4,2,Utrecht,3.5,Coffee,Milk coffee
476,04/12/2023,17:56:31,2,2,Utrecht,6.3,Coffee,Organic blended coffee
477,04/10/2023,09:36:44,2,2,Utrecht,4.5,Chocolate,Hot chocolate
478,04/11/2023,18:06:57,2,2,Utrecht,3.75,Bakery,Sandwich
479,04/12/2023,14:53:15,2,2,Utrecht,2.0,Coffee,Black coffee
480,04/12/2023,17:02:23,1,3,Eindhoven,3.5,Tea,Herbal tea
481,,08:41:42,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
482,04/11/2023,08:48:25,2,2,Utrecht,3.25,Tea,Chai tea
483,04/14/2023,11:46:33,2,2,Utrecht,6.3,Coffee,Organic blended coffee
484,04/15/2023,17:15:50,1,2,Utrecht,2.0,Coffee,Black coffee
485,04/14/2023,11:14:50,1,2,Utrecht,4.5,Chocolate,Hot chocolate
486,04/13/2023,17:44:43,2,3,Eindhoven,4.25,Coffee,Syrup coffee
487,04/11/2023,18:20:46,1,1,Amsterdam,3.0,Bakery,Scone
488,04/15/2023,06:21:06,2,2,Utrecht,3.5,Coffee,Milk coffee
489,04/11/2023,10:41:26,6,1,Amsterdam,3.5,Coffee,Milk coffee
490,04/13/2023,13:11:47,2,1,Amsterdam,2.0,Coffee,Black coffee
491,04/16/2023,13:15:31,1,1,Amsterdam,3.0,Bakery,Scone
492,04/10/2023,12:19:58,1,1,Amsterdam,3.15,Tea,Green tea
493,04/13/2023,08:10:10,2,2,Utrecht,4.5,Chocolate,Hot chocolate
494,04/15/2023,13:48:52,5,1,Amsterdam,3.0,Tea,Black tea
495,04/15/2023,09:59:02,4,3,Eindhoven,3.0,Tea,Black tea
496,04/15/2023,14:17:59,1,2,Utrecht,3.75,Bakery,Sandwich
497,04/14/2023,15:25:48,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
498,04/16/2023,11:52:22,1,2,Utrecht,3.25,Tea,Chai tea
499,04/12/2023,13:18:15,1,2,Utrecht,3.5,Tea,Herbal tea
500,04/16/2023,08:46:47,3,3,Eindhoven,4.25,Coffee,Syrup coffee
501,04/13/2023,08:11:34,1,1,Amsterdam,3.75,Bakery,Sandwich
502,04/16/2023,07:31:28,2,2,Utrecht,3.15,Tea,Green tea
503,04/13/2023,11:16:35,2,1,Amsterdam,3.5,Coffee,Milk coffee
504,04/11/2023,12:21:15,1,3,Eindhoven,6.3,Coffee,Organic blended coffee
505,04/11/2023,18:36:55,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
506,04/12/2023,14:05:57,2,1,Amsterdam,3.25,Tea,Chai tea
507,04/11/2023,08:55:31,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
508,04/12/2023,16:10:09,1,2,Utrecht,3.5,Bakery,Pie
509,04/15/2023,19:34:41,1,1,Amsterdam,3.0,Bakery,Scone
510,04/13/2023,12:06:38,4,1,Amsterdam,2.0,Coffee,Black coffee
511,04/13/2023,11:33:01,2,2,Utrecht,4.5,Chocolate,Hot chocolate
512,04/14/2023,17:53:49,1,2,Utrecht,6.3,Coffee,Organic blended coffee
513,04/10/2023,14:05:32,2,1,Amsterdam,6.3,Coffee,Organic blended coffee
514,04/11/2023,14:50:00,2,1,Amsterdam,2.0,Coffee,Black coffee
515,04/16/2023,17:09:48,1,2,Utrecht,3.5,Coffee,Milk coffee
516,04/10/2023,12:53:12,1,1,Amsterdam,3.15,Tea,Green tea
517,04/13/2023,16:59:27,2,,Eindhoven,3.25,Tea,Chai tea
518,04/12/2023,08:57:42,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
519,04/15/2023,08:51:23,1,1,Amsterdam,3.75,Bakery,Sandwich
520,04/13/2023,13:32:24,1,3,Eindhoven,3.15,Tea,Green tea
521,04/15/2023,07:17:10,3,2,Utrecht,4.5,Chocolate,Hot chocolate
522,04/16/2023,17:17:35,2,2,Utrecht,4.5,Chocolate,Hot chocolate
523,04/13/2023,16:03:25,2,1,Amsterdam,3.5,Bakery,Pie
524,04/15/2023,06:08:52,2,3,Eindhoven,3.0,Tea,Black tea
525,04/16/2023,12:14:40,2,1,Amsterdam,4.25,Coffee,Syrup coffee
526,04/13/2023,15:48:26,1,3,Eindhoven,3.75,Bakery,Sandwich
527,04/16/2023,11:26:44,4,2,Utrecht,4.5,Chocolate,Hot chocolate
528,04/15/2023,08:28:16,1,2,Utrecht,3.5,Bakery,Pie
529,04/14/2023,13:40:55,3,3,Eindhoven,4.5,Chocolate,Hot chocolate
530,04/13/2023,10:09:07,6,1,Amsterdam,3.0,Tea,Black tea
531,04/11/2023,12:39:46,1,1,Amsterdam,3.0,Bakery,Scone
532,04/11/2023,10:27:53,2,2,Utrecht,4.5,Chocolate,Hot chocolate
533,04/13/2023,11:10:32,1,1,Amsterdam,3.15,Tea,Green tea
534,04/15/2023,15:36:07,1,2,Utrecht,4.5,Chocolate,Hot chocolate
535,04/16/2023,12:13:32,3,1,Amsterdam,3.5,Coffee,Milk coffee
536,04/11/2023,09:11:07,3,2,Utrecht,3.5,Bakery,Pie
537,04/11/2023,19:02:35,2,2,Utrecht,4.25,Coffee,Syrup coffee
538,04/15/2023,09:51:08,4,,Eindhoven,3.5,Tea,Herbal tea
539,04/14/2023,14:22:34,2,1,Amsterdam,6.3,Coffee,Organic blended coffee
540,04/13/2023,12:48:46,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
541,04/12/2023,12:00:32,2,3,Eindhoven,3.5,Coffee,Milk coffee
542,04/13/2023,18:57:37,1,3,Eindhoven,3.0,Bakery,Scone
543,04/16/2023,14:23:44,1,1,Amsterdam,3.5,Coffee,Milk coffee
544,04/16/2023,14:00:01,2,1,Amsterdam,3.5,Bakery,Pie
545,04/12/2023,08:14:23,1,2,Utrecht,3.0,Bakery,Scone
546,04/16/2023,08:30:58,6,,Eindhoven,3.0,Bakery,Scone
547,04/13/2023,07:21:45,2,2,Utrecht,3.5,Bakery,Pie
548,04/15/2023,16:26:35,1,2,Utrecht,3.15,Tea,Green tea
549,04/15/2023,09:51:49,1,2,Utrecht,3.5,Bakery,Pie
550,04/15/2023,08:21:15,2,2,Utrecht,3.75,Bakery,Sandwich
551,04/15/2023,11:38:04,1,2,Utrecht,2.0,Coffee,Black coffee
552,04/13/2023,06:05:51,2,2,Utrecht,3.15,Tea,Green tea
553,04/14/2023,08:19:08,2,1,Amsterdam,3.0,Bakery,Scone
554,04/11/2023,17:58:47,1,2,Utrecht,4.5,Chocolate,Hot chocolate
555,04/10/2023,15:29:00,1,2,Utrecht,3.75,Bakery,Sandwich
556,04/16/2023,19:40:02,1,3,Eindhoven,4.25,Coffee,Syrup coffee
557,04/11/2023,12:16:47,5,1,Amsterdam,6.3,Coffee,Organic blended coffee
558,04/12/2023,08:54:56,1,2,Utrecht,3.5,Tea,Herbal tea
559,04/14/2023,11:34:42,1,1,Amsterdam,3.5,Coffee,Milk coffee
560,04/15/2023,13:25:17,4,3,Eindhoven,4.5,Chocolate,Hot chocolate
561,04/13/2023,08:24:22,1,3,Eindhoven,4.25,Coffee,Syrup coffee
562,04/10/2023,12:57:59,3,1,Amsterdam,4.5,Chocolate,Hot chocolate
563,04/11/2023,15:01:38,1,1,Amsterdam,3.5,Bakery,Pie
564,04/16/2023,08:07:41,2,1,Amsterdam,6.3,Coffee,Organic blended coffee
565,04/16/2023,13:07:33,2,3,Eindhoven,3.5,Tea,Herbal tea
566,04/13/2023,09:12:03,1,3,Eindhoven,3.15,Tea,Green tea
567,04/15/2023,08:45:57,2,3,Eindhoven,3.5,Coffee,Milk coffee
568,04/14/2023,15:50:44,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
569,04/12/2023,08:27:03,3,1,Amsterdam,3.15,Tea,Green tea
570,04/14/2023,19:43:58,2,2,Utrecht,6.3,Coffee,Organic blended coffee
571,04/13/2023,11:29:38,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
572,04/12/2023,07:35:49,2,1,Amsterdam,3.5,Coffee,Milk coffee
573,04/10/2023,06:03:36,1,2,Utrecht,4.5,Chocolate,Hot chocolate
574,04/14/2023,12:51:19,2,3,Eindhoven,6.3,Coffee,Organic blended coffee
575,04/10/2023,10:42:17,4,2,Utrecht,4.25,Coffee,Syrup coffee
576,04/12/2023,17:04:40,1,2,Utrecht,3.25,Tea,Chai tea
577,04/10/2023,08:43:10,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
578,04/13/2023,09:47:59,2,3,Eindhoven,3.5,Coffee,Milk coffee
579,04/15/2023,09:31:30,1,1,Amsterdam,3.5,Bakery,Pie
580,04/11/2023,11:28:32,1,2,Utrecht,3.25,Tea,Chai tea
581,04/11/2023,06:10:55,2,2,Utrecht,4.5,Chocolate,Hot chocolate
582,04/12/2023,08:41:16,2,2,Utrecht,4.25,Coffee,Syrup coffee
583,,12:47:55,6,1,Amsterdam,4.5,Chocolate,Hot chocolate
584,04/10/2023,14:38:01,2,2,Utrecht,3.5,Tea,Herbal tea
585,04/15/2023,17:06:46,1,2,Utrecht,3.5,Tea,Herbal tea
586,04/15/2023,17:57:08,2,,Eindhoven,4.5,Chocolate,Hot chocolate
587,04/14/2023,19:57:30,2,3,Eindhoven,4.25,Coffee,Syrup coffee
588,04/15/2023,08:56:51,3,1,Amsterdam,3.75,Bakery,Sandwich
589,04/15/2023,19:33:22,1,2,Utrecht,3.25,Tea,Chai tea
590,04/13/2023,11:55:42,5,2,Utrecht,3.15,Tea,Green tea
591,04/15/2023,12:27:10,3,3,Eindhoven,2.0,Coffee,Black coffee
592,04/15/2023,11:20:58,6,2,Utrecht,4.5,Chocolate,Hot chocolate
593,04/12/2023,10:51:01,2,3,Eindhoven,4.25,Coffee,Syrup coffee
594,04/14/2023,10:10:52,4,2,Utrecht,3.5,Tea,Herbal tea
595,04/13/2023,16:20:43,2,2,Utrecht,4.5,Chocolate,Hot chocolate
596,04/14/2023,06:27:56,1,3,Eindhoven,2.0,Coffee,Black coffee
597,04/14/2023,10:32:11,1,3,Eindhoven,3.5,Bakery,Pie
598,04/16/2023,19:53:33,1,3,Eindhoven,6.3,Coffee,Organic blended coffee
599,04/13/2023,09:54:17,1,3,Eindhoven,4.25,Coffee,Syrup coffee
600,04/15/2023,16:19:57,6,2,Utrecht,3.5,Bakery,Pie
601,04/13/2023,06:22:42,2,1,Amsterdam,3.25,Tea,Chai tea
602,04/14/2023,11:49:18,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
603,04/15/2023,06:07:31,2,3,Eindhoven,3.15,Tea,Green tea
604,04/15/2023,09:50:55,1,1,Amsterdam,6.3,Coffee,Organic blended coffee
605,04/15/2023,10:38:27,1,3,Eindhoven,6.3,Coffee,Organic blended coffee
606,04/15/2023,09:20:58,2,1,Amsterdam,3.0,Tea,Black tea
607,04/15/2023,14:08:36,4,1,Amsterdam,3.0,Tea,Black tea
608,04/13/2023,11:01:55,2,2,Utrecht,4.5,Chocolate,Hot chocolate
609,04/10/2023,19:33:41,2,1,Amsterdam,2.0,Coffee,Black coffee
610,04/15/2023,18:35:45,2,1,Amsterdam,3.0,Tea,Black tea
611,04/15/2023,11:46:36,2,2,Utrecht,2.0,Coffee,Black coffee
612,04/10/2023,08:26:21,2,2,Utrecht,3.5,Coffee,Milk coffee
613,04/16/2023,19:32:34,2,3,Eindhoven,3.5,Tea,Herbal tea
614,04/16/2023,10:05:11,1,2,Utrecht,3.0,Tea,Black tea
615,04/15/2023,11:43:00,1,2,Utrecht,3.5,Coffee,Milk coffee
616,04/11/2023,13:54:51,4,2,Utrecht,3.15,Tea,Green tea
617,04/14/2023,11:43:02,2,2,Utrecht,3.5,Bakery,Pie
618,04/15/2023,16:32:04,3,2,Utrecht,6.3,Coffee,Organic blended coffee
619,04/16/2023,14:01:22,2,2,Utrecht,3.0,Tea,Black tea
620,04/13/2023,19:50:06,2,3,Eindhoven,6.3,Coffee,Organic blended coffee
621,04/13/2023,09:06:33,2,1,Amsterdam,6.3,Coffee,Organic blended coffee
622,04/15/2023,15:35:07,3,2,Utrecht,3.5,Tea,Herbal tea
623,04/10/2023,10:28:11,2,1,Amsterdam,4.25,Coffee,Syrup coffee
624,04/15/2023,12:46:04,1,3,Eindhoven,2.0,Coffee,Black coffee
625,04/15/2023,06:00:42,1,3,Eindhoven,3.0,Bakery,Scone
626,04/11/2023,06:44:40,2,1,Amsterdam,3.25,Tea,Chai tea
627,04/14/2023,07:56:59,4,3,Eindhoven,3.25,Tea,Chai tea
628,04/16/2023,10:10:06,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
629,04/13/2023,12:17:44,4,3,Eindhoven,3.5,Tea,Herbal tea
630,04/12/2023,10:30:22,2,,Eindhoven,3.25,Tea,Chai tea
631,04/16/2023,08:01:06,1,3,Eindhoven,3.5,Bakery,Pie
632,04/15/2023,18:23:58,1,2,Utrecht,4.5,Chocolate,Hot chocolate
633,04/12/2023,14:37:48,2,2,Utrecht,3.25,Tea,Chai tea
634,04/12/2023,14:42:54,1,2,Utrecht,3.75,Bakery,Sandwich
635,04/13/2023,08:01:53,2,2,Utrecht,4.5,Chocolate,Hot chocolate
636,04/14/2023,12:10:42,4,1,Amsterdam,3.25,Tea,Chai tea
637,04/16/2023,09:25:55,3,3,Eindhoven,3.25,Tea,Chai tea
638,04/14/2023,08:45:50,1,1,Amsterdam,3.5,Tea,Herbal tea
639,04/16/2023,13:05:07,2,1,Amsterdam,6.3,Coffee,Organic blended coffee
640,04/14/2023,08:22:58,1,2,Utrecht,3.0,Tea,Black tea
641,04/12/2023,11:09:23,1,2,Utrecht,4.5,Chocolate,Hot chocolate
642,04/13/2023,17:35:53,2,1,Amsterdam,3.5,Tea,Herbal tea
643,04/16/2023,08:57:45,1,3,Eindhoven,3.0,Bakery,Scone
644,04/12/2023,06:20:45,2,2,Utrecht,3.5,Tea,Herbal tea
645,04/15/2023,12:53:04,3,1,Amsterdam,3.5,Bakery,Pie
646,04/16/2023,17:50:51,2,2,Utrecht,3.0,Bakery,Scone
647,04/12/2023,08:29:30,3,2,Utrecht,3.0,Tea,Black tea
648,04/11/2023,10:55:21,1,3,Eindhoven,4.25,Coffee,Syrup coffee
649,04/11/2023,17:16:54,6,2,Utrecht,3.5,Coffee,Milk coffee
650,04/16/2023,09:40:51,1,3,Eindhoven,3.5,Bakery,Pie
651,04/14/2023,16:52:41,1,2,Utrecht,3.5,Coffee,Milk coffee
652,04/15/2023,08:27:19,2,2,Utrecht,4.5,Chocolate,Hot chocolate
653,04/14/2023,15:30:14,1,1,Amsterdam,3.15,Tea,Green tea
654,04/10/2023,14:37:22,1,2,Utrecht,3.15,Tea,Green tea
655,04/16/2023,15:14:14,3,1,Amsterdam,3.5,Tea,Herbal tea
656,04/16/2023,06:01:27,1,1,Amsterdam,3.5,Bakery,Pie
657,04/14/2023,09:23:28,1,2,Utrecht,4.5,Chocolate,Hot chocolate
658,04/12/2023,08:23:08,2,1,Amsterdam,6.3,Coffee,Organic blended coffee
659,04/11/2023,09:32:03,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
660,04/15/2023,12:37:39,2,3,Eindhoven,3.0,Tea,Black tea
661,04/15/2023,12:25:23,6,1,Amsterdam,3.0,Tea,Black tea
662,04/10/2023,15:03:17,2,1,Amsterdam,3.5,Tea,Herbal tea
663,04/13/2023,10:12:54,2,3,Eindhoven,6.3,Coffee,Organic blended coffee
664,04/14/2023,18:18:49,2,1,Amsterdam,6.3,Coffee,Organic blended coffee
665,04/16/2023,11:27:55,4,1,Amsterdam,3.5,Tea,Herbal tea
666,04/15/2023,17:56:30,5,3,Eindhoven,4.5,Chocolate,Hot chocolate
667,04/16/2023,17:59:20,2,1,Amsterdam,6.3,Coffee,Organic blended coffee
668,04/16/2023,11:49:35,1,1,Amsterdam,3.75,Bakery,Sandwich
669,04/15/2023,07:07:31,1,2,Utrecht,4.5,Chocolate,Hot chocolate
670,04/14/2023,11:55:48,4,2,Utrecht,3.25,Tea,Chai tea
671,04/13/2023,17:39:55,4,2,Utrecht,3.5,Tea,Herbal tea
672,04/16/2023,10:41:03,1,2,Utrecht,4.5,Chocolate,Hot chocolate
673,04/11/2023,13:27:27,2,2,Utrecht,6.3,Coffee,Organic blended coffee
674,04/16/2023,08:39:44,2,3,Eindhoven,3.0,Tea,Black tea
675,04/13/2023,07:10:54,1,2,Utrecht,3.0,Bakery,Scone
676,04/14/2023,11:46:56,2,2,Utrecht,3.5,Bakery,Pie
677,04/13/2023,11:53:45,4,2,Utrecht,4.25,Coffee,Syrup coffee
678,04/14/2023,12:48:37,1,2,Utrecht,3.0,Bakery,Scone
679,04/14/2023,14:04:14,1,2,Utrecht,3.0,Bakery,Scone
680,04/12/2023,16:35:21,1,2,Utrecht,4.5,Chocolate,Hot chocolate
